Seq	SOMAS_ID_round1	SOMAS_ID_round2	SeqId	SomaId	TargetFullName	Target	UniProt	EntrezGeneID	EntrezGeneSymbol	Organism	Type	ensembl_gene_id	mmusculus_homolog_ensembl_gene	chromosome_name	start_position	end_position	external_gene_name	Notes	chromosome_number	updated	best_position	Originalplex
13059-33	RFK.13059.33.3	RFK.13059.33.3	13059-33_3	SL019557	Riboflavin kinase	RIFK	Q969G6	NA	RFK	Human	Protein	ENSG00000135002	ENSMUSG00000024712	9	79000433	79009433	RFK	Build 37	9	0	1	0
13062-4	GMFG.13062.4.3	GMFG.13062.4.3	13062-4_3	SL016378	Glia maturation factor gamma	GMFG	O60234	9535	GMFG	Human	Protein	ENSG00000130755	ENSMUSG00000060791	19	39818993	39833012	GMFG	Build 37	19	0	1	0
13066-42	EDC4.13066.42.3	EDC4.13066.42.3	13066-42_3	SL015023	Enhancer of mRNA-decapping protein 4	EDC4	Q6P2E9	23644	EDC4	Human	Protein	ENSG00000038358	ENSMUSG00000036270	16	67906926	67918406	EDC4	Build 37	16	0	1	0
13067-5	PRKG1.13067.5.3	PRKG1.13067.5.3	13067-5_3	SL009424	cGMP-dependent protein kinase 1, beta isozyme	KGP1B	Q13976	5592	PRKG1	Human	Protein	ENSG00000185532	ENSMUSG00000052920	10	52750945	54058110	PRKG1	Build 37	10	0	1	0
13068-139	CCS.13068.139.3	CCS.13068.139.3	13068-139_3	SL006984	Copper chaperone for superoxide dismutase	CCS	O14618	9973	CCS	Human	Protein	ENSG00000173992	ENSMUSG00000034108	11	66360292	66373490	CCS	Build 37	11	0	1	0
13073-14	ANP32A.13073.14.3	ANP32A.13073.14.3	13073-14_3	SL019559	Acidic leucine-rich nuclear phosphoprotein 32 family member A	AN32A	P39687	NA	ANP32A	Human	Protein	ENSG00000140350	ENSMUSG00000032249	15	69070874	69113236	ANP32A	Build 37	15	0	1	0
13076-4	FXR1.13076.4.3	FXR1.13076.4.3	13076-4_3	SL018149	Fragile X mental retardation syndrome-related protein 1	FXR1	P51114	NA	FXR1	Human	Protein	ENSG00000114416	ENSMUSG00000027680	3	180585929	180700541	FXR1	Build 37	3	0	1	0
13078-3	CETN2.13078.3.3	CETN2.13078.3.3	13078-3_3	SL014793	Centrin-2	CETN2	P41208	1069	CETN2	Human	Protein	ENSG00000147400	ENSMUSG00000031347	X	151995517	151999321	CETN2	Build 37	X	0	1	0
13078-3	CETN2.13078.3.3	CETN2.13078.3.3	13078-3_3	SL014793	Centrin-2	CETN2	P41208	1069	CETN2	Human	Protein	ENSG00000268512	NA	HG1497_PATCH	151995445	151999249	CETN2	Build 37	X	0	0	0
13082-9	UNC45A.13082.9.3	UNC45A.13082.9.3	13082-9_3	SL011294	Protein unc-45 homolog A	UN45A	Q9H3U1	55898	UNC45A	Human	Protein	ENSG00000140553	ENSMUSG00000030533	15	91473410	91497323	UNC45A	Build 37	15	0	1	0
13083-18	VARS.13083.18.3	VARS.13083.18.3	13083-18_3	SL013025	Valine--tRNA ligase	SYVC	P26640	7407	VARS	Human	Protein	ENSG00000096171	NA	HSCHR6_MHC_DBB	31727480	31745915	VARS	Build 37	6	0	0	0
13083-18	VARS.13083.18.3	VARS.13083.18.3	13083-18_3	SL013025	Valine--tRNA ligase	SYVC	P26640	7407	VARS	Human	Protein	ENSG00000204394	ENSMUSG00000007029	6	31745295	31763730	VARS	Build 37	6	0	1	0
13083-18	VARS.13083.18.3	VARS.13083.18.3	13083-18_3	SL013025	Valine--tRNA ligase	SYVC	P26640	7407	VARS	Human	Protein	ENSG00000224264	NA	HSCHR6_MHC_MCF	31821595	31840030	VARS	Build 37	6	0	0	0
13083-18	VARS.13083.18.3	VARS.13083.18.3	13083-18_3	SL013025	Valine--tRNA ligase	SYVC	P26640	7407	VARS	Human	Protein	ENSG00000226589	NA	HSCHR6_MHC_COX	31732662	31751095	VARS	Build 37	6	0	0	0
13083-18	VARS.13083.18.3	VARS.13083.18.3	13083-18_3	SL013025	Valine--tRNA ligase	SYVC	P26640	7407	VARS	Human	Protein	ENSG00000231116	NA	HSCHR6_MHC_APD	31756648	31775083	VARS	Build 37	6	0	0	0
13085-18	GLP1R.13085.18.3	GLP1R.13085.18.3	13085-18_3	SL007231	Glucagon-like peptide 1 receptor	GLP1R	P43220	2740	GLP1R	Human	Protein	ENSG00000112164	ENSMUSG00000024027	6	39016574	39055519	GLP1R	Build 37	6	0	1	0
13088-397	BTC.13088.397.3	BTC.13088.397.3	13088-397_3	SL000137	Betacellulin	BTC	P35070	685	BTC	Human	Protein	ENSG00000174808	ENSMUSG00000082361	4	75669969	75719896	BTC	Build 37	4	0	1	0
13088-397	BTC.13088.397.3	BTC.13088.397.3	13088-397_3	SL000137	Betacellulin	BTC	P35070	685	BTC	Human	Protein	ENSG00000261530	NA	HG706_PATCH	75610476	75660403	BTC	Build 37	4	0	0	0
13089-6	HIF1A.13089.6.3	HIF1A.13089.6.3	13089-6_3	SL003349	Hypoxia-inducible factor 1-alpha	HIF-1a	Q16665	3091	HIF1A	Human	Protein	ENSG00000100644	ENSMUSG00000021109	14	62162231	62214976	HIF1A	Build 37	14	0	1	0
13090-17	S100A6.13090.17.3	S100A6.13090.17.3	13090-17_3	SL004827	Protein S100-A6	S100A6	P06703	6277	S100A6	Human	Protein	ENSG00000197956	ENSMUSG00000001025	1	153507075	153508720	S100A6	Build 37	1	0	1	0
13093-6	SECTM1.13093.6.3	SECTM1.13093.6.3	13093-6_3	SL005430	Secreted and transmembrane protein 1	SECTM1	Q8WVN6	6398	SECTM1	Human	Protein	ENSG00000141574	ENSMUSG00000039364	17	80278900	80291950	SECTM1	Build 37	17	0	1	0
13093-6	SECTM1.13093.6.3	SECTM1.13093.6.3	13093-6_3	SL005430	Secreted and transmembrane protein 1	SECTM1	Q8WVN6	6398	SECTM1	Human	Protein	ENSG00000141574	ENSMUSG00000025165	17	80278900	80291950	SECTM1	Build 37	17	0	1	0
13094-75	RSPO3.13094.75.3	RSPO3.13094.75.3	13094-75_3	SL018509	R-spondin-3	RSPO3	Q9BXY4	84870	RSPO3	Human	Protein	ENSG00000146374	ENSMUSG00000019880	6	127439749	127518910	RSPO3	Build 37	6	0	1	0
13095-51	REG1A.13095.51.3	REG1A.13095.51.3	13095-51_3	SL005357	Lithostathine-1-alpha	PSP	P05451	5967	REG1A	Human	Protein	ENSG00000115386	ENSMUSG00000059654	2	79347488	79350545	REG1A	Build 37	2	0	1	0
13095-51	REG1A.13095.51.3	REG1A.13095.51.3	13095-51_3	SL005357	Lithostathine-1-alpha	PSP	P05451	5967	REG1A	Human	Protein	ENSG00000115386	ENSMUSG00000023140	2	79347488	79350545	REG1A	Build 37	2	0	1	0
13097-11	BCL2L2.13097.11.3	BCL2L2.13097.11.3	13097-11_3	SL003774	Bcl-2-like protein 2	Apoptosis regulator Bcl-W	Q92843	599	BCL2L2	Human	Protein	ENSG00000129473	ENSMUSG00000089682	14	23767999	23780968	BCL2L2	Build 37	14	0	1	0
13097-11	BCL2L2.13097.11.3	BCL2L2.13097.11.3	13097-11_3	SL003774	Bcl-2-like protein 2	Apoptosis regulator Bcl-W	Q92843	599	BCL2L2	Human	Protein	ENSG00000258643	ENSMUSG00000092232	14	23776044	23794578	BCL2L2-PABPN1	Build 37	14	0	1	0
13098-93	FIGF.13098.93.3	FIGF.13098.93.3	13098-93_3	SL003320	Vascular endothelial growth factor D	VEGF-D	O43915	2277	FIGF	Human	Protein	ENSG00000165197	ENSMUSG00000031380	X	15363713	15402498	FIGF	Build 37	X	0	1	0
13101-60	SOST.13101.60.3	SOST.13101.60.3	13101-60_3	SL007631	Sclerostin	SOST	Q9BQB4	50964	SOST	Human	Protein	ENSG00000167941	ENSMUSG00000001494	17	41831099	41836156	SOST	Build 37	17	0	1	0
13102-1	FAM3D.13102.1.3	FAM3D.13102.1.3	13102-1_3	SL012769	Protein FAM3D	FAM3D	Q96BQ1	131177	FAM3D	Human	Protein	ENSG00000198643	ENSMUSG00000021749	3	58619673	58652575	FAM3D	Build 37	3	0	1	0
13104-32	EFNB1.13104.32.3	EFNB1.13104.32.3	13104-32_3	SL008614	Ephrin-B1	EFNB1	P98172	1947	EFNB1	Human	Protein	ENSG00000090776	ENSMUSG00000031217	X	68048840	68061990	EFNB1	Build 37	X	0	1	0
13105-7	SNAP25.13105.7.3	SNAP25.13105.7.3	13105-7_3	SL007311	Synaptosomal-associated protein 25	SNP25	P60880	6616	SNAP25	Human	Protein	ENSG00000132639	ENSMUSG00000027273	20	10199478	10288066	SNAP25	Build 37	20	0	1	0
13107-9	LYPD3.13107.9.3	LYPD3.13107.9.3	13107-9_3	SL008402	Ly6/PLAUR domain-containing protein 3	LYPD3	O95274	27076	LYPD3	Human	Protein	ENSG00000124466	ENSMUSG00000057454	19	43964939	43969812	LYPD3	Build 37	19	0	1	0
13109-82	NEGR1.13109.82.3	NEGR1.13109.82.3	13109-82_3	SL008810	Neuronal growth regulator 1	NEGR1	Q7Z3B1	257194	NEGR1	Human	Protein	ENSG00000172260	ENSMUSG00000040037	1	71861623	72748417	NEGR1	Build 37	1	0	1	0
13111-79	BCL6.13111.79.3	BCL6.13111.79.3	13111-79_3	SL007223	B-cell lymphoma 6 protein	BCL6	P41182	604	BCL6	Human	Protein	ENSG00000113916	ENSMUSG00000022508	3	187439165	187463515	BCL6	Build 37	3	0	1	0
13112-179	FSTL1.13112.179.3	FSTL1.13112.179.3	13112-179_3	SL009349	Follistatin-related protein 1	FSTL1	Q12841	11167	FSTL1	Human	Protein	ENSG00000163430	ENSMUSG00000022816	3	120111140	120170100	FSTL1	Build 37	3	0	1	0
13113-7	SPP1.13113.7.3	SPP1.13113.7.3	13113-7_3	SL002688	Osteopontin	Osteopontin	P10451	6696	SPP1	Human	Protein	ENSG00000118785	ENSMUSG00000029304	4	88896819	88904562	SPP1	Build 37	4	0	1	0
13114-50	LUM.13114.50.3	LUM.13114.50.3	13114-50_3	SL006230	Lumican	Lumican	P51884	4060	LUM	Human	Protein	ENSG00000139329	ENSMUSG00000036446	12	91496406	91505608	LUM	Build 37	12	0	1	0
13116-25	CD177.13116.25.3	CD177.13116.25.3	13116-25_3	SL008931	CD177 antigen	CD177	Q8N6Q3	57126	CD177	Human	Protein	ENSG00000204936	ENSMUSG00000052212	19	43857811	43867480	CD177	Build 37	19	0	1	0
13117-232	CHKB.13117.232.3	CHKB.13117.232.3	13117-232_3	SL018256	Choline/ethanolamine kinase	CHKB	Q9Y259	1120	CHKB	Human	Protein	ENSG00000100288	ENSMUSG00000022617	22	51017378	51039884	CHKB	Build 37	22	0	1	0
13118-5	SMOC1.13118.5.3	SMOC1.13118.5.3	13118-5_3	SL011888	SPARC-related modular calcium-binding protein 1	SMOC1	Q9H4F8	64093	SMOC1	Human	Protein	ENSG00000198732	ENSMUSG00000021136	14	70320848	70499083	SMOC1	Build 37	14	0	1	0
13119-26	SERPINA10.13119.26.3	SERPINA10.13119.26.3	13119-26_3	SL004467	Protein Z-dependent protease inhibitor	protein Z inhibitor	Q9UK55	51156	SERPINA10	Human	Protein	ENSG00000140093	ENSMUSG00000061947	14	94749650	94759608	SERPINA10	Build 37	14	0	1	0
13122-19	FLRT2.13122.19.3	FLRT2.13122.19.3	13122-19_3	SL008360	Leucine-rich repeat transmembrane protein FLRT2	FLRT2	O43155	23768	FLRT2	Human	Protein	ENSG00000185070	ENSMUSG00000047414	14	85996488	86095034	FLRT2	Build 37	14	0	1	0
13123-3	FLRT3.13123.3.3	FLRT3.13123.3.3	13123-3_3	SL008372	Leucine-rich repeat transmembrane protein FLRT3	FLRT3	Q9NZU0	23767	FLRT3	Human	Protein	ENSG00000125848	ENSMUSG00000051379	20	14303634	14318262	FLRT3	Build 37	20	0	1	0
13124-20	ISLR2.13124.20.3	ISLR2.13124.20.3	13124-20_3	SL018587	Immunoglobulin superfamily containing leucine-rich repeat protein 2	ISLR2	Q6UXK2	57611	ISLR2	Human	Protein	ENSG00000167178	ENSMUSG00000051243	15	74392652	74430881	ISLR2	Build 37	15	0	1	0
13125-45	VTN.13125.45.3	VTN.13125.45.3	13125-45_3	SL000616	Vitronectin	Vitronectin	P04004	7448	VTN	Human	Protein	ENSG00000109072	ENSMUSG00000017344	17	26691290	26700110	VTN	Build 37	17	0	1	0
13125-45	VTN.13125.45.3	VTN.13125.45.3	13125-45_3	SL000616	Vitronectin	Vitronectin	P04004	7448	VTN	Human	Protein	ENSG00000262062	NA	HG883_PATCH	26694297	26700110	VTN	Build 37	17	0	0	0
13126-52	DSC2.13126.52.3	DSC2.13126.52.3	13126-52_3	SL008631	Desmocollin-2	DSC2	Q02487	1824	DSC2	Human	Protein	ENSG00000134755	ENSMUSG00000024331	18	28645940	28682378	DSC2	Build 37	18	0	1	0
13129-40	LDLR.13129.40.3	LDLR.13129.40.3	13129-40_3	SL007070	Low-density lipoprotein receptor	LDLR	P01130	3949	LDLR	Human	Protein	ENSG00000130164	ENSMUSG00000032193	19	11200038	11244492	LDLR	Build 37	19	0	1	0
13130-150	HK2.13130.150.3	HK2.13130.150.3	13130-150_3	SL007272	Hexokinase-2	HXK2	P52789	3099	HK2	Human	Protein	ENSG00000159399	ENSMUSG00000000628	2	75061108	75120486	HK2	Build 37	2	0	1	0
13131-5	HK1.13131.5.3	HK1.13131.5.3	13131-5_3	SL011180	Hexokinase-1	HXK1	P19367	3098	HK1	Human	Protein	ENSG00000156515	ENSMUSG00000037012	10	71029740	71161638	HK1	Build 37	10	0	1	0
13132-14	SEMA5A.13132.14.3	SEMA5A.13132.14.3	13132-14_3	SL008522	Semaphorin-5A	SEM5A	Q13591	9037	SEMA5A	Human	Protein	ENSG00000112902	ENSMUSG00000022231	5	9035138	9546187	SEMA5A	Build 37	5	0	1	0
13133-73	LTBP4.13133.73.3	LTBP4.13133.73.3	13133-73_3	SL007033	Latent-transforming growth factor beta-binding protein 4	LTBP4	Q8N2S1	8425	LTBP4	Human	Protein	ENSG00000090006	ENSMUSG00000040488	19	41098789	41135725	LTBP4	Build 37	19	0	1	0
13374-4	DEFB113.13374.4.3	DEFB113.13374.4.3	13374-4_3	SL012530	Beta-defensin 113	DB113	Q30KQ7	245927	DEFB113	Human	Protein	ENSG00000214642	ENSMUSG00000073735	6	49936390	49937338	DEFB113	Build 37	6	0	1	0
13375-48	SYNGR3.13375.48.3	SYNGR3.13375.48.3	13375-48_3	SL020085	Synaptogyrin-3	SNG3	O43761	NA	SYNGR3	Human	Protein	ENSG00000127561	ENSMUSG00000007021	16	2039661	2044276	SYNGR3	Build 37	16	0	1	0
13378-80	C5orf63.13378.80.3	C5orf63.13378.80.3	13378-80_3	SL020102	Glutaredoxin-like protein C5orf63	YD286	A6NC05	NA	C5orf63	Human	Protein	ENSG00000164241	ENSMUSG00000024592	5	126378250	126409184	C5orf63	Build 37	5	0	1	0
13381-49	B4GALT1.13381.49.3	B4GALT1.13381.49.3	13381-49_3	SL008831	Beta-1,4-galactosyltransferase 1	B4GT1	P15291	2683	B4GALT1	Human	Protein	ENSG00000086062	ENSMUSG00000028413	9	33104080	33167354	B4GALT1	Build 37	9	0	1	0
13386-248	RNF34.13386.248.3	RNF34.13386.248.3	13386-248_3	SL020103	E3 ubiquitin-protein ligase RNF34	RNF34	Q969K3	NA	RNF34	Human	Protein	ENSG00000170633	ENSMUSG00000029474	12	121837844	121868389	RNF34	Build 37	12	0	1	0
13386-248	RNF34.13386.248.3	RNF34.13386.248.3	13386-248_3	SL020103	E3 ubiquitin-protein ligase RNF34	RNF34	Q969K3	NA	RNF34	Human	Protein	ENSG00000271829	NA	HG1595_PATCH	121837844	121868389	RNF34	Build 37	12	0	0	0
13387-55	EHF.13387.55.3	EHF.13387.55.3	13387-55_3	SL015293	ETS homologous factor	EHF	Q9NZC4	26298	EHF	Human	Protein	ENSG00000135373	ENSMUSG00000012350	11	34642640	34682604	EHF	Build 37	11	0	1	0
13388-57	PCSK1.13388.57.3	PCSK1.13388.57.3	13388-57_3	SL012430	Neuroendocrine convertase 1	NEC1	P29120	5122	PCSK1	Human	Protein	ENSG00000175426	ENSMUSG00000021587	5	95726119	95769847	PCSK1	Build 37	5	0	1	0
13389-8	GAL.13389.8.3	GAL.13389.8.3	13389-8_3	SL020073	Galanin peptides	GALA	P22466	NA	GAL	Human	Protein	ENSG00000069482	ENSMUSG00000024907	11	68451247	68458643	GAL	Build 37	11	0	1	0
13392-13	ATP1B1.13392.13.3	ATP1B1.13392.13.3	13392-13_3	SL008814	Sodium/potassium-transporting ATPase subunit beta-1	AT1B1	P05026	481	ATP1B1	Human	Protein	ENSG00000143153	ENSMUSG00000026576	1	169074935	169101960	ATP1B1	Build 37	1	0	1	0
13393-46	DERL1.13393.46.3	DERL1.13393.46.3	13393-46_3	SL015189	Derlin-1	DERL1	Q9BUN8	79139	DERL1	Human	Protein	ENSG00000136986	ENSMUSG00000022365	8	124025404	124054663	DERL1	Build 37	8	0	1	0
13399-33	RELL1.13399.33.3	RELL1.13399.33.3	13399-33_3	SL020071	RELT-like protein 1	RELL1	Q8IUW5	NA	RELL1	Human	Protein	ENSG00000181826	ENSMUSG00000047881	4	37592422	37687998	RELL1	Build 37	4	0	1	0
13403-5	ETV5.13403.5.3	ETV5.13403.5.3	13403-5_3	SL013779	ETS translocation variant 5	ETV5	P41161	2119	ETV5	Human	Protein	ENSG00000244405	ENSMUSG00000013089	3	185764097	185828107	ETV5	Build 37	3	0	1	0
13405-61	SPINK2.13405.61.3	SPINK2.13405.61.3	13405-61_3	SL012422	Serine protease inhibitor Kazal-type 2	ISK2	P20155	6691	SPINK2	Human	Protein	ENSG00000128040	ENSMUSG00000053030	4	57676026	57687908	SPINK2	Build 37	4	0	1	0
13406-161	CD300C.13406.161.3	CD300C.13406.161.3	13406-161_3	SL014270	CMRF35-like molecule 6	CLM6	Q08708	10871	CD300C	Human	Protein	ENSG00000167850	ENSMUSG00000044811	17	72537247	72542282	CD300C	Build 37	17	0	1	0
13406-161	CD300C.13406.161.3	CD300C.13406.161.3	13406-161_3	SL014270	CMRF35-like molecule 6	CLM6	Q08708	10871	CD300C	Human	Protein	ENSG00000167850	ENSMUSG00000034652	17	72537247	72542282	CD300C	Build 37	17	0	1	0
13406-161	CD300C.13406.161.3	CD300C.13406.161.3	13406-161_3	SL014270	CMRF35-like molecule 6	CLM6	Q08708	10871	CD300C	Human	Protein	ENSG00000167850	ENSMUSG00000058728	17	72537247	72542282	CD300C	Build 37	17	0	1	0
13408-23	WFIKKN2.13408.23.3	WFIKKN2.13408.23.3	13408-23_3	SL010391	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2	WFKN2	Q8TEU8	124857	WFIKKN2	Human	Protein	ENSG00000173714	ENSMUSG00000044177	17	48912011	48919709	WFIKKN2	Build 37	17	0	1	0
13409-9	NSG2.13409.9.3	NSG2.13409.9.3	13409-9_3	SL020096	Neuron-specific protein family member 2	NSG2	Q9Y328	NA	NSG2	Human	Protein	ENSG00000170091	ENSMUSG00000020297	5	173472607	173670504	NSG2	Build 37	5	0	1	0
13416-8	TMEM132D.13416.8.3	TMEM132D.13416.8.3	13416-8_3	SL020086	Transmembrane protein 132D	T132D	Q14C87	NA	TMEM132D	Human	Protein	ENSG00000151952	ENSMUSG00000034310	12	129556270	130388211	TMEM132D	Build 37	12	0	1	0
13421-17	TMEM167B.13421.17.3	TMEM167B.13421.17.3	13421-17_3	SL020080	Protein kish-B	KISHB	Q9NRX6	NA	TMEM167B	Human	Protein	ENSG00000215717	ENSMUSG00000068732	1	109632425	109639556	TMEM167B	Build 37	1	0	1	0
13422-66	ENOX2.13422.66.3	ENOX2.13422.66.3	13422-66_3	SL012509	Ecto-NOX disulfide-thiol exchanger 2	ENOX2	Q16206	10495	ENOX2	Human	Protein	ENSG00000165675	ENSMUSG00000031109	X	129757350	130037208	ENOX2	Build 37	X	0	1	0
13424-51	AIFM1.13424.51.3	AIFM1.13424.51.3	13424-51_3	SL003708	Apoptosis-inducing factor 1, mitochondrial	AIF	O95831	51060	AIFM1	Human	Protein	ENSG00000156709	ENSMUSG00000036932	X	129263337	129299861	AIFM1	Build 37	X	0	1	0
13427-66	MAN1C1.13427.66.3	MAN1C1.13427.66.3	13427-66_3	SL008941	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC	MA1C1	Q9NR34	57134	MAN1C1	Human	Protein	ENSG00000117643	ENSMUSG00000037306	1	25943959	26112698	MAN1C1	Build 37	1	0	1	0
13428-52	ZNRF3.13428.52.3	ZNRF3.13428.52.3	13428-52_3	SL018971	E3 ubiquitin-protein ligase ZNRF3	ZNRF3	Q9ULT6	84133	ZNRF3	Human	Protein	ENSG00000183579	ENSMUSG00000041961	22	29279580	29453475	ZNRF3	Build 37	22	0	1	0
13429-3	WFDC10A.13429.3.3	WFDC10A.13429.3.3	13429-3_3	SL012827	WAP four-disulfide core domain protein 10A	WF10A	Q9H1F0	140832	WFDC10A	Human	Protein	ENSG00000180305	ENSMUSG00000070529	20	44258165	44259835	WFDC10A	Build 37	20	0	1	0
13430-50	SLC14A1.13430.50.3	SLC14A1.13430.50.3	13430-50_3	SL010851	Urea transporter 1	UT1	Q13336	6563	SLC14A1	Human	Protein	ENSG00000141469	ENSMUSG00000059336	18	43304092	43332485	SLC14A1	Build 37	18	0	1	0
13434-172	PARVA.13434.172.3	PARVA.13434.172.3	13434-172_3	SL008312	Alpha-parvin	PARVA	Q9NVD7	55742	PARVA	Human	Protein	ENSG00000197702	ENSMUSG00000030770	11	12398732	12552348	PARVA	Build 37	11	0	1	0
13436-54	MAZ.13436.54.3	MAZ.13436.54.3	13436-54_3	SL020077	Myc-associated zinc finger protein	MAZ	P56270	NA	MAZ	Human	Protein	ENSG00000103495	ENSMUSG00000030678	16	29817427	29823649	MAZ	Build 37	16	0	1	0
13438-115	CHRD.13438.115.3	CHRD.13438.115.3	13438-115_3	SL007661	Chordin	CHRD	Q9H2X0	8646	CHRD	Human	Protein	ENSG00000090539	ENSMUSG00000006958	3	184097861	184108524	CHRD	Build 37	3	0	1	0
13441-30	DIXDC1.13441.30.3	DIXDC1.13441.30.3	13441-30_3	SL020107	Dixin	DIXC1	Q155Q3	NA	DIXDC1	Human	Protein	ENSG00000150764	ENSMUSG00000032064	11	111797868	111893308	DIXDC1	Build 37	11	0	1	0
13441-30	DIXDC1.13441.30.3	DIXDC1.13441.30.3	13441-30_3	SL020107	Dixin	DIXC1	Q155Q3	NA	DIXDC1	Human	Protein	ENSG00000262277	NA	HG388_HG400_PATCH	111797867	111893307	DIXDC1	Build 37	11	0	0	0
13449-25	SF3B4.13449.25.3	SF3B4.13449.25.3	13449-25_3	SL020108	Splicing factor 3B subunit 4	SF3B4	Q15427	NA	SF3B4	Human	Protein	ENSG00000143368	ENSMUSG00000068856	1	149895209	149900236	SF3B4	Build 37	1	0	1	0
13449-25	SF3B4.13449.25.3	SF3B4.13449.25.3	13449-25_3	SL020108	Splicing factor 3B subunit 4	SF3B4	Q15427	NA	SF3B4	Human	Protein	ENSG00000263977	NA	HG1287_PATCH	150609732	150614759	SF3B4	Build 37	1	0	0	0
13450-49	USP8.13450.49.3	USP8.13450.49.3	13450-49_3	SL020113	Ubiquitin carboxyl-terminal hydrolase 8	UBP8	P40818	NA	USP8	Human	Protein	ENSG00000138592	ENSMUSG00000027363	15	50716577	50793280	USP8	Build 37	15	0	1	0
13451-2	FNDC4.13451.2.3	FNDC4.13451.2.3	13451-2_3	SL006734	Fibronectin type III domain-containing protein 4	FNDC4	Q9H6D8	64838	FNDC4	Human	Protein	ENSG00000115226	ENSMUSG00000038552	2	27714750	27718112	FNDC4	Build 37	2	0	1	0
13453-2	MRPL33.13453.2.3	MRPL33.13453.2.3	13453-2_3	SL020083	39S ribosomal protein L33, mitochondrial	RM33	O75394	NA	MRPL33	Human	Protein	ENSG00000243147	ENSMUSG00000029142	2	27994584	28210954	MRPL33	Build 37	2	0	1	0
13455-10	DEFB119.13455.10.3	DEFB119.13455.10.3	13455-10_3	SL012695	Beta-defensin 119	DB119	Q8N690	245932	DEFB119	Human	Protein	ENSG00000180483	NA	20	29964967	29978406	DEFB119	Build 37	20	0	1	0
13457-33	ELF5.13457.33.3	ELF5.13457.33.3	13457-33_3	SL020109	ETS-related transcription factor Elf-5	ELF5	Q9UKW6	NA	ELF5	Human	Protein	ENSG00000135374	ENSMUSG00000027186	11	34500340	34535352	ELF5	Build 37	11	0	1	0
13460-4	CHAD.13460.4.3	CHAD.13460.4.3	13460-4_3	SL012363	Chondroadherin	CHAD	O15335	1101	CHAD	Human	Protein	ENSG00000136457	ENSMUSG00000039084	17	48541857	48546327	CHAD	Build 37	17	0	1	0
13463-1	PXDN.13463.1.3	PXDN.13463.1.3	13463-1_3	SL007573	Peroxidasin homolog	PXDN	Q92626	7837	PXDN	Human	Protein	ENSG00000130508	ENSMUSG00000020674	2	1635659	1748624	PXDN	Build 37	2	0	1	0
13464-8	NRAC.13464.8.3	NRAC.13464.8.3	13464-8_3	SL020101	Nutritionally-regulated adipose and cardiac enriched protein homolog	NRAC	Q8N912	NA	NRAC	Human	Protein	ENSG00000184601	ENSMUSG00000043122	14	105046021	105056852	C14orf180	Build 37	14	0	1	0
13465-5	RCAN1.13465.5.3	RCAN1.13465.5.3	13465-5_3	SL007283	Calcipressin-1	CCP1	P53805	1827	RCAN1	Human	Protein	ENSG00000159200	ENSMUSG00000022951	21	35885440	35987441	RCAN1	Build 37	21	0	1	0
13468-5	NEURL4.13468.5.3	NEURL4.13468.5.3	13468-5_3	SL020119	Neuralized-like protein 4	NEUL4	Q96JN8	NA	NEURL4	Human	Protein	ENSG00000215041	ENSMUSG00000047284	17	7218947	7232712	NEURL4	Build 37	17	0	1	0
13470-43	PTH1R.13470.43.3	PTH1R.13470.43.3	13470-43_3	SL014902	Parathyroid hormone/parathyroid hormone-related peptide receptor	PTH1R	Q03431	5745	PTH1R	Human	Protein	ENSG00000160801	ENSMUSG00000032492	3	46919236	46945287	PTH1R	Build 37	3	0	1	0
13472-35	HDHD2.13472.35.3	HDHD2.13472.35.3	13472-35_3	SL016517	Haloacid dehalogenase-like hydrolase domain-containing protein 2	HDHD2	Q9H0R4	84064	HDHD2	Human	Protein	ENSG00000167220	ENSMUSG00000025421	18	44633774	44676891	HDHD2	Build 37	18	0	1	0
13473-55	ITPKA.13473.55.3	ITPKA.13473.55.3	13473-55_3	SL020131	Inositol-trisphosphate 3-kinase A	IP3KA	P23677	NA	ITPKA	Human	Protein	ENSG00000137825	ENSMUSG00000027296	15	41785591	41795747	ITPKA	Build 37	15	0	1	0
13474-40	GSTK1.13474.40.3	GSTK1.13474.40.3	13474-40_3	SL011317	Glutathione S-transferase kappa 1	GSTK1	Q9Y2Q3	373156	GSTK1	Human	Protein	ENSG00000197448	ENSMUSG00000029864	7	142941186	142967947	GSTK1	Build 37	7	0	1	0
13475-10	UBE2D4.13475.10.3	UBE2D4.13475.10.3	13475-10_3	SL020116	Ubiquitin-conjugating enzyme E2 D4	UB2D4	Q9Y2X8	NA	UBE2D4	Human	Protein	ENSG00000078967	ENSMUSG00000061490	7	43966037	43995735	UBE2D4	Build 37	7	0	1	0
13476-16	KIN.13476.16.3	KIN.13476.16.3	13476-16_3	SL020144	DNA/RNA-binding protein KIN17	KIN17	O60870	NA	KIN	Human	Protein	ENSG00000151657	ENSMUSG00000037262	10	7792925	7829990	KIN	Build 37	10	0	1	0
13477-65	LTB4R.13477.65.3	LTB4R.13477.65.3	13477-65_3	SL007448	Leukotriene B4 receptor 1	LT4R1	Q15722	1241	LTB4R	Human	Protein	ENSG00000213903	ENSMUSG00000046908	14	24780656	24787242	LTB4R	Build 37	14	0	1	0
